x,y,label
0.8990742048300072,0.3729193776716146,0
-0.0752191625217134,0.9798357549571596,0
-0.8144760547477042,-0.0101038741302338,0
-0.1160877586653282,0.7737822783773691,0
1.675038675637208,-0.1535272001172002,1
1.404053164658293,-0.4276564832962858,1
-0.2352185825023151,1.1690105276138416,0
0.9198499625608884,-0.4484562094645466,1
-0.650099037698775,0.8170382135500803,0
-0.8901372914934194,0.329663502113563,0
1.972991840846375,-0.2131579792047064,1
-0.8232121475725432,0.6986148400264404,0
0.2141495359018785,-0.1189270752504177,1
-0.1942678571690748,1.1172393184703178,0
1.120709420730764,-0.4720489405428328,1
1.63727575566647,-0.4305138622386849,1
-0.0056124653961904,0.1043479343748455,1
-0.6496348312673581,0.7828443676487822,0
1.372194083565873,-0.2194336560402891,1
-1.1177622395954967,0.0178710237915741,0
-0.4307775317275469,0.6484973272952077,0
0.1836815559923005,0.9178366707623548,0
-1.1595621378149454,0.2692253618575473,0
0.1074486896497861,0.7581173526617145,0
0.75510945825394,0.6123715008523419,0
1.223857470553821,-0.5336636133029963,1
1.6728481630457583,-0.3202460109332959,1
0.9985004432370372,0.2568099029648522,0
1.90327609436212,0.4557353074288686,1
1.846990157714476,0.1797311124581599,1
0.851049076560341,-0.1133102653816337,0
1.9290763944617912,0.0984667651918222,1
0.2049388424545268,0.693065254733698,0
0.999351898134176,0.8446119701688799,0
-1.0033749922258854,0.2501991344789277,0
0.1776135881855451,0.3806324267218163,1
0.3221669555894501,0.029136962883178,1
0.1508613334515112,0.1640579743840774,1
1.2703432150447476,-0.389374100353379,1
0.1563274785090358,-0.0430172299631277,1
-1.0366539927585323,0.3382579591839713,0
0.5081958816898413,-0.5117109233573467,1
-0.808092656106903,0.5712147736253849,0
2.070879234884306,0.4453857061171882,1
0.0137991414687864,-0.0894824803638363,1
0.4270328359512318,0.9498763779087028,0
0.5259153425000666,0.9019338683568678,0
0.2331905385450466,0.7862888300908702,0
0.92434468299715,-0.2139755674054352,1
0.6665432149528343,-0.572118750946491,1
0.1589020880520668,-0.1782855263013796,1
-1.199403334469959,0.259148845901504,0
1.533708900064776,-0.036971859626037,1
0.2739770954319943,1.0190993690199988,0
0.0583837038781803,0.8447046197017469,0
1.791521225059166,0.1361251408892779,1
1.5448875221643794,-0.1648761203850851,1
0.6591194544441905,0.8943135290437684,0
1.5620202497999272,-0.2377903373884089,1
0.9261095791335135,0.5583510082725203,0
1.0722818020460956,-0.1301893989388496,0
0.0959910476816042,0.1627811541610198,1
0.7034437732313747,0.7828289651645477,0
0.9166076147903808,0.4217033261629089,0
-0.013198019370625,0.5761601458659813,1
2.1713679728147106,0.3389796219098159,1
-1.0044036111339711,-0.1942058707895164,0
-1.0907207152192786,0.2899967471668176,0
1.4407725400527465,-0.3450602041325297,1
0.7493624626655712,-0.431859065309422,1
0.4933291083076042,-0.160957227632927,1
1.9317592672698043,0.2954167959234293,1
0.7640048188727754,0.2352622710272937,0
-1.1556911275964383,0.3423264650713418,0
0.0066917321565343,1.0855863180113228,0
2.211564736547451,0.0716464993778283,1
-0.5739472356218488,0.9152639305970462,0
0.8660345503320591,-0.5502958692465475,1
1.417170734445138,-0.4951445007234262,1
1.0042541952429804,0.3337382079471666,0
-1.168441755074013,0.0827725931226961,0
-0.3263601306875925,0.5869151847658327,0
0.1749843359174526,0.3522874209983224,1
1.893865948126164,0.1224784242878041,1
0.1248341082676313,0.95221034431132,0
-1.087935141208246,-0.0207143457012752,0
-0.0059487984489591,0.0546969628086322,1
0.4942617037473811,-0.1822009710740961,1
1.0847547531784614,-0.4658089630159949,1
1.7535266512536445,0.1583794915572748,1
-0.0403470988723852,1.0474731231823988,0
0.1395014751611107,-0.1672535582395209,1
0.5044342510367703,1.0055262617095024,0
-0.2255117365000888,0.0723370432579392,1
1.1844081032069176,-0.3146895484272596,1
1.2432235540201988,-0.3101142971965607,1
1.6318664169578811,-0.3821660085318549,1
0.9996168950904998,-0.4048031323556916,1
-0.762083014309897,0.4074769470182946,0
1.0918528113055936,0.3471659128309057,0
1.6600637052170863,-0.1564031867940545,1
-0.7857588797180443,-0.0743459325114437,0
-0.4340660743980661,0.6854993782859979,0
1.8766514642183876,-0.1597227523316897,1
-0.8146440261094765,0.2778343532174151,0
0.0692982086787102,0.1499415311508232,1
1.7653604638986662,-0.1049700684373666,1
0.8740136192975231,-0.37678699837314,1
0.4930082526152748,0.8807667139505995,0
0.3359433625952805,0.3136452482045188,1
0.043663437814034,0.3173702691640989,1
0.4012513779730332,1.059699825587004,0
0.1543778799789026,0.0076232434921414,1
0.2063147254884444,-0.3624963884681845,1
-0.010161364393734,0.3782956990257965,1
1.072641506734085,0.7028828501870467,0
0.7415510475009373,-0.1371702032420755,1
-0.2910906710950005,0.488808149148997,1
-0.1731967006001269,0.4303122713852473,1
