x,y,label
-0.9918619653350472,-7.994325513166359,2
-1.92945154473563,-10.16162462405701,2
-6.687047253409773,7.097230727205468,1
3.691567742060993,1.8276234724060485,3
-7.1176171478475405,8.926179086686952,1
0.3215798973621306,-9.168982275819843,2
-2.0441932845967803,-9.876605466582664,2
4.974124345831094,3.338863490619869,3
4.365451544290193,1.9441144021062509,3
-5.415106309345398,10.415919332773056,1
-5.753099189421094,7.276478539472282,0
-4.766932150705597,8.651179556359851,1
-4.541359597985863,5.3572451889097685,0
-7.855731092902136,9.621287564059925,1
-4.792776484058036,5.700290979606926,0
-6.903238251509755,10.495630145821613,1
-4.899499779550797,7.285861228973816,0
0.5039082572843592,-6.820190174673476,2
-4.805121864740404,7.771222469573376,0
-0.1348816722184786,-9.133254668062987,2
-0.3733056313756205,-8.045880771608902,2
-5.690796938474715,7.400964105778293,0
-6.48829604596704,9.412450502739649,1
0.7601730327929717,-10.369347316653409,2
2.7004750629687644,0.485440607234846,3
-5.685706492522608,7.84756200719513,1
-4.477786265386719,5.754632078767688,0
-6.030648433552102,6.383274775299578,0
-4.3494060391246165,5.223528538417883,0
-6.383342910632397,9.05753403234571,1
-0.4990363828654489,-9.19835078821152,2
-1.844256813458724,-9.752821254269625,2
4.245073404046325,3.107812936194576,3
-1.2008625315213295,-9.367969270640057,2
0.1732094640660421,-8.618379010123553,2
-0.6652088526730936,-9.032771557117918,2
-6.013947832594699,7.303236136097087,0
-5.288375508538693,6.5458265988596125,0
-6.905590622056942,8.459554894845098,1
-4.018831979286363,10.049916138829731,1
2.981294642226046,0.7906010334874041,3
5.027879258079068,0.8656641274326169,3
-5.80241675755912,8.796070806622966,1
-5.56209377186834,7.643395123832072,0
-0.738760611755484,-8.64971012261829,2
3.250834221476432,0.6327847128276614,3
-5.847228037278921,4.416323040309086,0
3.561291510323982,1.908178588927849,3
3.85149395699262,0.843291464069488,3
4.073994280457861,2.3544866038988363,3
-7.909819090363431,8.669858626643608,1
-1.5492869406549516,-9.447621404462248,2
1.3436298435384169,-8.768369605221947,2
-0.3909940628621706,-10.94168796529688,2
-0.6261151006621576,-9.737670045475417,2
-2.9737726188096696,6.7565279596943935,0
-6.088197444516098,6.0725445153544495,1
0.5003461430889802,-8.627166822644236,2
2.858464685487535,1.374859751318689,3
4.28143470977673,2.453383232867912,3
-5.963530532495471,8.703008765692926,1
2.881272714344541,0.477776483461191,3
-5.99997532329565,8.931469832312091,1
-4.087103843768141,3.576236287606731,0
-5.091780891569296,6.920327944407912,0
-5.77425984406912,6.653508321327782,0
-2.430944894324999,5.088455332884152,0
-4.750751145688719,9.84092574101607,1
3.865646587153378,1.7117752985377237,3
4.45290180780313,0.6543503034856417,3
-0.1227873839115103,-9.165231007022516,2
-0.7157932090062306,-9.582908258780463,2
-5.0928441652579135,9.391610337213484,1
-6.672267622283436,8.975498478320366,1
4.807953413185096,1.3917990896168375,3
-5.898803772179354,7.305568936417227,0
4.397636577402698,1.3614022353491737,3
0.6036923387379578,-7.699352728062747,2
-5.636584998011549,8.23006113832856,1
-4.349928050711212,5.400037081671049,0
